
   1160,F,2017/01/27
   1161,F,2017/01/27
   1162,F,2017/01/27
   1163,F,2017/01/27
   1164,F,2017/01/27
   1165,F,2017/01/30
   1166,F,2017/01/27
   1167,F,2017/01/27
   1168,F,2017/01/27
   1169,F,2017/01/27
   1170,F,2017/01/27
   1171,F,2017/01/28
   1172,F,2017/01/27
   1173,F,2017/01/28
   1174,F,2017/01/28
   1175,F,2017/01/30
   1176,F,2017/01/30
   1177,F,2017/01/30
   1178,F,2017/01/30
   1179,F,2017/01/31
   1181,F,2017/01/30
   1182,F,2017/01/30
   1183,F,2017/01/31
   1184,F,2017/01/31
   1185,F,2017/01/31
   1186,F,2017/01/31
   1187,F,2017/01/31
   1188,F,2017/02/02
   1189,F,2017/02/02
   1190,F,2017/02/02
   1191,F,2017/02/02
   1192,F,2017/02/02
   1193,F,2017/02/02
   1194,F,2017/02/02
   1195,F,2017/02/02
   1196,F,2017/02/02
   1197,F,2017/02/02
   1198,F,2017/02/02
   1199,F,2017/02/02
   1200,F,2017/02/03
   1201,F,2017/02/02
   1202,F,2017/02/02
   1203,F,2017/02/02
   1204,F,2017/02/07
   1205,F,2017/02/03
   1206,F,2017/02/03
   1207,F,2017/02/03
   1208,F,2017/02/03
   1209,F,2017/02/07
   1210,F,2017/02/07
   1211,F,2017/02/07
   1212,F,2017/02/07
   1213,R,    /  /  
   1214,F,2017/02/07
   1215,F,2017/02/07
   1217,F,2017/02/07
   1218,F,2017/02/07
   1219,F,2017/02/07
   1220,F,2017/02/07
   1221,F,2017/02/07
   1222,F,2017/02/08
   1223,F,2017/02/07
   1224,F,2017/02/07
   3000,C,    /  /  
   1225,F,2017/02/09
   1226,F,2017/02/16
   1227,F,2017/02/16
   1228,F,2017/02/08
   1229,F,2017/02/09
   1230,F,2017/02/09
   1231,F,2017/02/09
   1232,F,2017/02/09
   1233,F,2017/02/08
   1234,F,2017/02/08
   1235,F,2017/02/08
   1236,F,2017/02/08
   1237,F,2017/02/08
   1238,F,2017/02/09
   1239,F,2017/02/09
   1240,F,2017/02/09
   1241,F,2017/02/09
   1242,F,2017/02/09
   1243,F,2017/02/09
   1244,F,2017/02/09
   1245,F,2017/02/09
   1246,F,2017/02/10
   1247,F,2017/02/09
   1248,F,2017/02/09
   1249,F,2017/02/09
   1250,F,2017/02/09
   1251,R,2017/02/09
   1252,F,2017/02/09
   1253,F,2017/02/09
   1254,R,    /  /  
   1255,F,2017/02/11
   1256,F,2017/02/11
   1257,F,2017/02/14
   1258,F,2017/02/11
   1259,F,2017/02/11
   1260,F,2017/02/11
   1261,F,2017/02/11
   1262,F,2017/02/11
   1263,F,2017/02/11
   1264,F,2017/02/11
   1265,F,2017/02/11
   1266,R,2017/02/11
   1267,F,2017/02/11
   1268,F,2017/02/11
   1269,F,2017/02/11
   1270,F,2017/02/11
   1271,F,2017/02/11
   1272,F,2017/02/14
   1273,F,2017/02/17
   1274,F,2017/02/11
   1275,F,2017/02/11
   1276,F,2017/02/11
   1277,F,2017/02/11
   1278,F,2017/02/11
   1279,F,2017/02/13
   1280,F,2017/02/13
   1281,F,2017/02/13
   1282,F,2017/02/13
   1283,F,2017/02/13
   1284,F,2017/02/13
   1285,F,2017/02/13
   1286,F,2017/02/13
   1287,F,2017/02/13
   1288,F,2017/02/14
   1289,F,2017/02/14
   1290,F,2017/02/14
   1291,F,2017/02/14
   1292,F,2017/02/14
   1293,F,2017/02/14
   1294,R,2017/02/16
   1295,F,2017/02/15
   1296,F,2017/02/15
   1297,F,2017/02/15
   1298,F,2017/02/15
   1299,F,2017/02/15
   1300,F,2017/02/15
   1301,F,2017/02/15
   1302,F,2017/02/15
   1303,F,2017/02/15
   1304,F,2017/02/15
   1305,F,2017/02/17
   1306,F,2017/02/15
   1307,F,2017/02/15
   1308,F,2017/02/15
   1309,F,2017/02/15
   1310,F,2017/02/15
   1311,F,2017/02/15
   1312,R,    /  /  
   1313,X,    /  /  
   1314,F,2017/02/15
   1315,F,2017/02/17
   1316,F,2017/02/16
   1317,F,2017/02/16
   1318,F,2017/02/16
   1319,F,2017/02/17
   1320,F,2017/02/16
   1321,F,2017/02/16
   1322,F,2017/02/20
   1324,F,2017/02/16
   1326,F,2017/02/16
   1327,F,2017/02/17
   1328,F,2017/02/16
   1329,F,2017/02/17
   1330,F,2017/02/17
   1331,F,2017/02/16
   1332,F,2017/02/16
   1333,F,2017/02/16
   1334,F,2017/02/16
   1335,F,2017/02/16
   1336,F,2017/02/16
   1337,F,2017/02/16
   1338,F,2017/02/16
   1339,R,2017/02/16
   1340,F,2017/02/16
   1341,F,2017/02/16
   1342,F,2017/02/17
   1343,F,2017/02/16
   1344,F,2017/02/16
   1345,R,    /  /  
   1346,F,2017/02/17
   1347,X,    /  /  
   1348,F,2017/02/20
   1349,F,2017/02/20
   1350,X,    /  /  
   1351,F,2017/02/20
   1352,F,2017/02/20
   1353,F,2017/02/20
   1354,F,2017/02/20
   1355,F,2017/02/20
   1356,F,2017/02/20
   1357,F,2017/02/20
   1358,F,2017/02/20
   1359,R,2017/02/20
   1360,F,2017/02/20
   1361,F,2017/02/22
   1362,F,2017/02/20
   1363,F,2017/02/20
   1364,F,2017/02/20
   1365,X,    /  /  
   1366,F,2017/02/20
   1367,F,2017/02/20
   1368,F,2017/02/21
   1369,F,2017/02/21
   1370,F,2017/02/21
   1371,F,2017/02/23
   1372,F,2017/02/22
   1373,F,2017/02/22
   1374,F,2017/02/22
   1375,F,2017/02/22
   1376,F,2017/02/23
   1377,F,2017/02/22
   1378,F,2017/02/22
   1379,F,2017/02/23
   1380,F,2017/02/22
   1381,F,2017/02/22
   1382,F,2017/02/22
   1383,F,2017/02/22
   1384,F,2017/02/22
   1385,F,2017/02/22
   1386,F,2017/02/22
   1387,F,2017/02/22
   1388,F,2017/02/22
   1389,R,    /  /  
   1390,R,    /  /  
   1391,R,    /  /  
   1392,F,2017/03/02
   1393,F,2017/02/23
   1394,F,2017/02/24
   1395,F,2017/03/09
   1396,F,2017/02/24
   1397,C,    /  /  
   1398,F,2017/02/23
   1399,F,2017/02/23
   1400,F,2017/02/23
   1401,F,2017/02/23
   1402,F,2017/02/23
   1403,F,2017/02/23
   1404,F,2017/02/23
   1405,F,2017/02/23
   1406,F,2017/03/01
   1407,F,2017/02/23
   1408,F,2017/02/23
   1409,F,2017/02/23
   1410,F,2017/02/23
   1411,F,2017/02/23
   1412,F,2017/03/01
   1413,F,2017/02/23
   1414,F,2017/02/23
   1415,R,    /  /  
   1416,F,2017/02/23
   1417,F,2017/03/01
   1418,F,2017/02/24
   1419,F,2017/03/02
   1420,F,2017/03/02
   1421,F,2017/03/02
   1422,F,2017/03/02
   1423,F,2017/03/07
   1424,F,2017/03/02
   1425,F,2017/03/02
   1426,F,2017/03/02
   1427,F,2017/03/03
   1428,F,2017/03/02
   1429,F,2017/03/02
   1430,F,2017/03/02
   1431,F,2017/03/02
   1432,F,2017/03/02
   1433,F,2017/03/02
   1434,F,2017/03/02
   1435,F,2017/03/03
   1436,F,2017/03/04
   1437,F,2017/03/04
   1438,F,2017/03/04
   1439,F,2017/03/04
   1440,F,2017/03/04
   1441,F,2017/03/04
   1442,F,2017/03/04
   1443,F,2017/03/04
   1444,F,2017/03/04
   1445,F,2017/03/04
   1446,F,2017/03/04
   1447,F,2017/03/04
   1448,F,2017/03/04
   1449,F,2017/03/04
   1450,F,2017/03/08
   1451,F,2017/03/07
   1452,F,2017/03/07
   1453,F,2017/03/07
   1454,F,2017/03/07
   1455,F,2017/03/07
   1456,R,    /  /  
   1457,F,2017/03/07
   1458,F,2017/03/07
   1459,F,2017/03/07
   1460,F,2017/03/07
   1461,R,    /  /  
   1462,F,2017/03/07
   1463,F,2017/03/07
   1464,F,2017/03/07
   1465,F,2017/03/08
   1466,F,2017/03/08
   1467,F,2017/03/09
   1468,F,2017/03/09
   1469,F,2017/03/09
   1470,F,2017/03/09
   1471,F,2017/03/09
   1472,R,2017/03/08
   1473,F,2017/03/08
   1474,F,2017/03/09
   1475,F,2017/03/08
   1476,F,2017/03/08
   1477,F,2017/03/08
   1478,F,2017/03/08
   1479,F,2017/03/08
   1480,F,2017/03/08
   1482,F,2017/03/08
   1483,F,2017/03/08
   1484,F,2017/03/08
   1485,F,2017/03/08
   1486,F,2017/03/08
   1487,F,2017/03/09
   1488,F,2017/03/09
   1489,F,2017/03/08
   1490,F,2017/03/08
   1491,F,2017/03/08
   1492,F,2017/03/09
   1493,F,2017/03/09
   1494,F,2017/03/09
   1495,F,2017/03/09
   1496,F,2017/03/09
   1497,F,2017/03/09
   1498,F,2017/03/09
   1499,F,2017/03/09
   1500,F,2017/03/09
   1501,F,2017/03/09
   1502,F,2017/03/09
   1503,F,2017/03/09
   1504,F,2017/03/09
   1505,F,2017/03/09
   1506,F,2017/03/09
   1507,F,2017/03/09
   1508,F,2017/03/09
   1509,F,2017/03/09
   1510,F,2017/03/09
   1511,F,2017/03/09
   1512,F,2017/03/09
   1513,F,2017/03/09
   1514,F,2017/03/09
   1515,F,2017/03/27
   1516,F,2017/03/13
   1517,F,2017/03/09
   1518,F,2017/03/09
   1519,F,2017/03/09
   1520,F,2017/03/09
   1521,F,2017/03/09
   1522,F,2017/03/09
   1523,F,2017/03/09
   1524,F,2017/03/09
   1525,F,2017/03/09
   1526,F,2017/03/24
   1527,F,2017/03/09
   1528,F,2017/03/24
   1529,F,2017/03/14
   1530,F,2017/03/14
   1531,F,2017/03/14
   1532,F,2017/03/14
   1533,F,2017/03/10
   1534,F,2017/03/10
   1535,F,2017/03/10
   1536,F,2017/03/10
   1537,F,2017/03/10
   1538,F,2017/03/10
   1539,F,2017/03/10
   1540,F,2017/03/10
   1541,F,2017/03/10
   1542,F,2017/03/10
   1543,R,    /  /  
   1544,F,2017/03/11
   1545,X,    /  /  
   1546,F,2017/03/13
   1547,F,2017/03/13
   1548,R,    /  /  
   1549,F,2017/03/13
   1550,F,2017/03/13
   1551,F,2017/03/13
   1552,F,2017/03/13
   1553,F,2017/03/13
   1554,F,2017/03/13
   1555,F,2017/03/13
   1556,F,2017/03/13
   1557,F,2017/03/14
   1558,F,2017/03/14
   1559,F,2017/03/14
   1560,F,2017/03/14
   1561,F,2017/03/17
   1562,F,2017/03/14
   1563,F,2017/03/14
   1564,F,2017/03/14
   1565,F,2017/03/14
   1566,F,2017/03/14
   1567,F,2017/03/14
   1568,F,2017/03/14
   1569,F,2017/03/15
   1570,F,2017/03/15
   1571,F,2017/03/15
   1572,F,2017/03/15
   1573,F,2017/03/15
   1574,F,2017/03/15
   1575,F,2017/03/15
   1576,F,2017/03/15
   1577,F,2017/03/15
   1578,F,2017/03/15
   1579,F,2017/03/15
   1580,F,2017/03/15
   1581,F,2017/03/15
   1582,F,2017/03/15
   1583,F,2017/03/15
   1584,F,2017/03/15
   1585,F,2017/03/15
   1586,F,2017/03/15
   1587,F,2017/03/15
   1588,F,2017/03/15
   1589,F,2017/03/15
   1590,F,2017/03/15
   1591,F,2017/03/15
   1592,R,2017/03/15
   1593,F,2017/03/15
   1594,F,2017/03/15
   1595,R,    /  /  
   1596,F,2017/03/15
   1597,F,2017/03/16
   1598,F,2017/03/16
   1599,F,2017/03/16
   1600,F,2017/03/16
   1601,F,2017/03/16
   1602,F,2017/03/16
   1603,F,2017/03/16
   1604,F,2017/03/16
   1605,F,2017/03/16
   1606,F,2017/03/16
   1607,F,2017/03/16
   1608,F,2017/03/16
   1609,F,2017/03/16
   1610,F,2017/03/16
   1611,F,2017/03/16
   1612,F,2017/03/16
   1613,F,2017/03/16
   1614,R,2017/03/18
   1615,F,2017/03/20
   1616,F,2017/03/18
   1617,F,2017/03/18
   1618,F,2017/03/18
   1619,F,2017/03/18
   1620,F,2017/03/18
   1621,F,2017/03/18
   1622,F,2017/03/18
   1623,F,2017/03/18
   1624,F,2017/03/18
   1625,F,2017/03/18
   1626,F,2017/03/18
   1627,F,2017/03/21
   1628,F,2017/03/18
   1629,F,2017/03/18
   1630,F,2017/03/18
   1631,F,2017/03/21
   1632,F,2017/03/18
   1633,F,2017/03/20
   1634,F,2017/03/20
   1635,F,2017/03/20
   1636,F,2017/03/21
   1637,F,2017/03/21
   1638,F,2017/03/21
   1639,R,    /  /  
   1640,F,2017/03/21
   1641,F,2017/03/22
   1642,F,2017/03/22
   1643,F,2017/03/22
   1644,F,2017/03/22
   1645,F,2017/03/22
   1646,F,2017/03/22
   1647,F,2017/03/22
   1648,X,    /  /  
   1649,F,2017/03/22
   1650,F,2017/03/22
   1651,F,2017/03/22
   1652,F,2017/03/24
   1653,F,2017/03/24
   1654,F,2017/03/22
   1655,F,2017/03/24
   1656,F,2017/03/24
   1657,F,2017/03/22
   1658,X,    /  /  
   1659,F,2017/03/22
   1660,F,2017/03/22
   1661,F,2017/03/22
   1662,F,2017/03/22
   1663,F,2017/03/22
   1664,F,2017/03/22
   1665,F,2017/03/27
   1666,F,2017/03/22
   1667,F,2017/03/22
   1668,F,2017/03/22
   1669,F,2017/03/22
   1670,F,2017/03/27
   1671,F,2017/03/22
   1672,F,2017/03/24
   1673,F,2017/03/24
   1674,F,2017/03/24
   1675,F,2017/03/24
   1676,F,2017/03/24
   1677,F,2017/03/24
   1678,F,2017/03/24
   1679,F,2017/03/24
   1680,F,2017/03/24
   1681,F,2017/03/24
   1682,F,2017/03/24
   1683,F,2017/03/24
   1684,F,2017/03/24
   1685,F,2017/03/24
   1686,F,2017/03/25
   1687,F,2017/03/25
   1688,F,2017/03/27
   1689,F,2017/03/27
   1690,F,2017/03/27
   1691,F,2017/03/27
   1692,F,2017/03/27
   1693,F,2017/03/27
   1694,F,2017/03/27
   1695,F,2017/03/27
   1696,F,2017/03/27
   1697,F,2017/03/27
   1698,F,2017/03/28
   1699,F,2017/03/28
   1700,F,2017/03/28
   1701,F,2017/03/28
   1702,F,2017/03/28
   1703,F,2017/04/18
   1704,F,2017/03/28
   1705,F,2017/03/27
   1706,R,2017/03/27
   1707,C,    /  /  
   1708,F,2017/03/28
   1709,F,2017/03/28
   1710,F,2017/03/28
   1711,F,2017/03/28
   1712,F,2017/03/29
   1713,F,2017/03/29
   1714,F,2017/03/29
   1715,F,2017/03/29
   1716,F,2017/03/29
   1717,F,2017/03/29
   1718,F,2017/03/29
   1719,F,2017/03/29
   1720,F,2017/03/29
   1721,F,2017/03/29
   1722,F,2017/03/29
   1723,F,2017/03/30
   1724,F,2017/03/30
   1725,F,2017/03/30
   1726,F,2017/03/30
   1727,F,2017/03/30
   1728,F,2017/03/30
   1729,F,2017/03/30
   1730,F,2017/03/30
   1731,F,2017/03/30
   1732,F,2017/03/30
   1733,F,2017/03/30
   1734,F,2017/03/30
   1735,R,    /  /  
   1736,F,2017/03/31
   1737,F,2017/03/30
   1738,F,2017/03/30
   1739,F,2017/03/30
   1740,F,2017/03/30
   1741,C,    /  /  
   1742,C,    /  /  
   1743,F,2017/03/31
   1744,F,2017/03/31
   1745,F,2017/03/31
   1746,F,2017/03/31
   1747,F,2017/04/01
   1748,F,2017/04/05
   1749,F,2017/04/05
   1750,F,2017/04/05
   1751,F,2017/04/05
   1752,F,2017/04/05
   1753,F,2017/04/05
   1754,R,    /  /  
   1755,F,2017/04/05
   1756,F,2017/04/05
   1757,R,    /  /  
   1758,F,2017/04/05
   1759,F,2017/04/05
   1760,F,2017/04/05
   1761,F,2017/04/05
   1762,F,2017/04/05
   1763,F,2017/04/05
   1764,F,2017/04/05
   1765,F,2017/04/05
   1766,F,2017/04/05
   1767,F,2017/04/05
   1768,F,2017/04/05
   1769,F,2017/04/07
   1770,F,2017/04/05
   1771,F,2017/04/05
   1772,F,2017/04/05
   1773,F,2017/04/05
   1774,F,2017/04/05
   1775,F,2017/04/05
   1776,F,2017/04/05
   1777,F,2017/04/05
   1778,F,2017/04/05
   1779,F,2017/04/05
   1780,F,2017/04/05
   1781,F,2017/04/05
   1782,F,2017/04/05
   1783,F,2017/04/07
   1784,F,2017/04/07
   1785,F,2017/04/07
   1786,F,2017/04/07
   1787,F,2017/04/07
   1788,F,2017/04/07
   1789,F,2017/04/07
   1790,F,2017/04/07
   1791,F,2017/04/07
   1792,F,2017/04/07
   1793,F,2017/04/07
   1794,F,2017/04/07
   1795,F,2017/04/07
   1796,F,2017/04/07
   1797,F,2017/04/07
   1798,F,2017/04/07
   1799,F,2017/04/07
   1800,F,2017/04/07
   1801,F,2017/04/07
   1802,F,2017/04/10
   1803,F,2017/04/10
   1804,F,2017/04/10
   1805,F,2017/04/10
   1806,F,2017/04/10
   1807,F,2017/04/10
   1808,F,2017/04/10
   1809,F,2017/04/11
   1810,F,2017/04/10
   1811,F,2017/04/11
   1812,R,2017/04/11
   1813,F,2017/04/11
   1814,F,2017/04/11
   1815,R,2017/04/11
   1816,R,2017/04/11
   1817,F,2017/04/11
   1818,F,2017/04/11
   1819,F,2017/04/11
   1820,F,2017/04/11
   1821,F,2017/04/11
   1822,F,2017/04/11
   1823,F,2017/04/11
   1824,R,    /  /  
   1825,R,    /  /  
   1826,F,2017/04/13
   1827,R,    /  /  
   1828,R,    /  /  
   1829,R,    /  /  
   1830,R,    /  /  
   1831,R,    /  /  
   1832,R,    /  /  
   1833,R,    /  /  
   1834,F,2017/04/13
   1835,R,2017/04/13
   1836,R,    /  /  
   1837,F,2017/04/13
   1838,F,2017/04/13
   1839,F,2017/04/20
   1840,R,2017/04/15
   1841,R,2017/04/15
   1842,R,    /  /  
   1843,C,    /  /  
   1844,F,2017/04/18
   1845,F,2017/04/19
   1846,F,2017/04/18
   1847,F,2017/04/18
   1848,R,    /  /  
   1849,F,2017/04/17
   1850,F,2017/04/17
   1851,F,2017/04/15
   1852,F,2017/04/18
   1853,F,2017/04/18
   1854,F,2017/04/18
   1855,F,2017/04/18
   1856,F,2017/04/18
   1857,F,2017/04/18
   1858,F,2017/04/18
   1859,F,2017/04/18
   1860,F,2017/04/18
   1861,F,2017/04/18
   1863,F,2017/04/18
   1864,F,2017/04/18
   1865,F,2017/04/18
   1866,F,2017/04/18
   1867,R,    /  /  
   1868,R,    /  /  
   1869,F,2017/04/18
   1870,F,2017/04/18
   1871,F,2017/04/18
   1872,F,2017/04/20
   1873,F,2017/04/25
   1874,F,2017/04/20
   1875,F,2017/04/20
   1876,F,2017/04/20
   1877,F,2017/04/19
   1878,F,2017/04/20
   1879,F,2017/04/20
   1880,F,2017/04/20
   1881,F,2017/04/20
   1883,F,2017/04/20
   1884,F,2017/04/20
   1885,F,2017/04/21
   1886,F,2017/04/20
   1887,F,2017/04/20
   1888,F,2017/04/20
   1889,F,2017/04/20
   1890,F,2017/04/20
   1891,F,2017/04/20
   1892,F,2017/04/20
   1893,F,2017/04/20
   1894,F,2017/04/20
   1895,F,2017/04/20
   1896,F,2017/04/20
   1897,F,2017/04/20
   1898,F,2017/04/20
   1899,F,2017/04/20
   1900,F,2017/04/20
   1901,F,2017/04/20
   1902,F,2017/04/21
   1903,F,2017/04/21
   1904,F,2017/04/21
   1905,F,2017/04/21
   1906,F,2017/04/21
   1907,F,2017/04/21
   1908,F,2017/04/21
   1909,F,2017/04/22
   1910,F,2017/04/22
   1911,F,2017/04/22
   1912,F,2017/04/22
   1913,F,2017/04/22
   1914,F,2017/04/22
   1915,F,2017/04/22
   1916,F,2017/04/22
   1917,F,2017/04/24
   1918,F,2017/04/22
   1919,F,2017/04/25
   1920,F,2017/04/22
   1921,F,2017/04/22
   1922,F,2017/04/22
   1923,F,2017/04/22
   1924,F,2017/04/22
   1925,F,2017/04/22
   1926,F,2017/04/25
   1927,F,2017/04/22
   1928,F,2017/04/22
   1929,F,2017/04/22
   1930,F,2017/04/22
   1931,F,2017/04/22
   1932,F,2017/04/22
   1933,F,2017/04/22
   1934,F,2017/04/25
   1935,R,    /  /  
   1936,F,2017/04/26
   1937,F,2017/04/25
   1938,F,2017/04/25
   1939,F,2017/04/25
   1940,F,2017/04/25
   1941,F,2017/04/25
   1942,F,2017/04/25
   1943,F,2017/04/25
   1944,F,2017/04/25
   1945,F,2017/04/25
   1946,F,2017/04/25
   1947,F,2017/04/25
   1948,F,2017/04/25
   1949,F,2017/04/28
   1950,F,2017/04/25
   1951,F,2017/04/26
   1952,F,2017/04/26
   1953,F,2017/04/26
   1954,F,2017/04/26
   1955,F,2017/04/26
   1956,F,2017/04/26
   1957,F,2017/04/26
   1958,F,2017/04/26
   1959,F,2017/04/26
   1960,F,2017/04/26
   1961,F,2017/04/26
   1962,F,2017/04/26
   1963,F,2017/04/26
   1964,F,2017/04/26
   1965,F,2017/04/26
   1966,F,2017/04/26
   1967,F,2017/04/26
   1968,F,2017/04/26
   1969,F,2017/04/26
   1970,F,2017/04/26
   1971,F,2017/04/26
   1972,F,2017/04/28
   1973,F,2017/04/26
   1974,F,2017/04/26
   1975,F,2017/04/26
   1976,F,2017/05/02
   1977,F,2017/04/26
   1978,R,    /  /  
   1979,R,    /  /  
   1980,F,2017/04/26
   1981,F,2017/04/26
   1982,F,2017/04/27
   1983,F,2017/04/27
   1984,F,2017/04/27
   1985,F,2017/04/27
   1986,F,2017/04/27
   1987,F,2017/04/27
   1988,F,2017/04/27
   1989,F,2017/04/27
   1990,F,2017/04/27
   1991,F,2017/04/27
   1992,F,2017/04/27
   1993,F,2017/05/02
   1994,F,2017/04/27
   1995,F,2017/04/27
   1996,F,2017/04/29
   1997,F,2017/04/29
   1998,R,2017/04/29
   1999,F,2017/04/29
   2000,F,2017/05/04
   2001,F,2017/05/04
   2002,F,2017/04/27
   2003,F,2017/04/28
   2004,F,2017/04/29
   2005,F,2017/04/29
   2006,F,2017/04/29
   2007,F,2017/04/29
   2008,F,2017/04/29
   2009,F,2017/04/28
   2010,F,2017/04/29
   2011,F,2017/05/03
   2012,F,2017/05/03
   2013,F,2017/05/02
   2014,F,2017/04/29
   2015,F,2017/05/02
   2016,F,2017/05/02
   2017,F,2017/05/03
   2018,F,2017/05/03
   2019,F,2017/05/03
   2020,F,2017/05/03
   2021,F,2017/05/03
   2022,F,2017/05/05
   2023,F,2017/05/03
   2024,F,2017/05/03
   2025,F,2017/05/03
   2026,F,2017/05/03
   2027,F,2017/05/03
   2028,F,2017/05/04
   2029,F,2017/05/03
   2030,F,2017/05/03
   2031,F,2017/05/05
   2032,F,2017/05/04
   2033,F,2017/05/04
   2034,F,2017/05/04
   2035,F,2017/05/04
   2036,F,2017/05/04
   2037,F,2017/05/04
   2038,F,2017/05/06
   2039,F,2017/05/06
   2040,R,    /  /  
   2041,R,    /  /  
   2042,R,    /  /  
   2043,R,    /  /  
   2044,F,2017/05/06
   2045,F,2017/05/06
   2046,F,2017/05/06
   2047,F,2017/05/06
   2048,F,2017/05/06
   2049,F,2017/05/06
   2050,F,2017/05/06
   2051,F,2017/05/06
   2052,F,2017/05/06
   2053,F,2017/05/06
   2054,R,    /  /  
   2055,F,2017/05/06
   2056,F,2017/05/06
   2057,F,2017/05/06
   2058,F,2017/05/06
   2059,F,2017/05/06
   2060,F,2017/05/06
   2061,F,2017/05/06
   2062,F,2017/05/06
   2063,F,2017/05/06
   2064,F,2017/05/06
   2065,F,2017/05/06
   2066,F,2017/05/06
   2067,F,2017/05/08
   2068,F,2017/05/08
   2069,F,2017/05/08
   2070,F,2017/05/08
   2071,F,2017/05/08
   2072,F,2017/05/08
   2073,F,2017/05/08
   2074,F,2017/05/08
   2075,R,2017/06/08
   2076,F,2017/05/08
   2077,F,2017/05/08
   2078,F,2017/05/08
   2079,F,2017/05/08
   2080,F,2017/05/17
   2081,F,2017/05/17
   2082,F,2017/05/10
   2083,F,2017/05/10
   2084,F,2017/05/10
   2085,F,2017/05/10
   2086,F,2017/05/10
   2087,F,2017/05/10
   2088,F,2017/05/10
   2089,R,    /  /  
   2090,F,2017/05/11
   2091,F,2017/05/11
   2092,F,2017/05/11
   2093,F,2017/05/11
   2094,F,2017/05/10
   2095,F,2017/05/26
   2096,F,2017/05/11
   2097,F,2017/05/11
   2098,F,2017/05/11
   2099,F,2017/05/11
   2100,F,2017/05/26
   2101,F,2017/05/30
   2102,F,2017/05/11
   2103,F,2017/05/11
   2104,F,2017/06/07
   2105,F,2017/05/11
   2106,R,    /  /  
   2107,F,2017/05/11
   2108,F,2017/05/11
   2109,F,2017/05/11
   2110,F,2017/05/11
   2111,F,2017/05/11
   2112,F,2017/05/11
   2113,F,2017/05/11
   2114,F,2017/05/11
   2115,F,2017/05/11
   2116,F,2017/05/11
   2117,F,2017/05/11
   2118,F,2017/05/11
   2119,F,2017/05/11
   2120,R,    /  /  
   2121,R,2017/05/11
   2122,F,2017/05/11
   2123,F,2017/05/11
   2124,F,2017/05/11
   2125,F,2017/05/11
   2126,F,2017/05/16
   2127,C,    /  /  
   2128,R,    /  /  
   2129,R,    /  /  
   2130,F,2017/05/16
   2131,F,2017/05/16
   2132,F,2017/05/18
   2133,F,2017/05/16
   2134,F,2017/05/16
   2135,F,2017/05/16
   2136,F,2017/05/16
   2137,F,2017/05/16
   2138,F,2017/05/16
   2139,F,2017/05/19
   2140,F,2017/05/19
   2141,F,2017/05/17
   2142,F,2017/05/17
   2143,F,2017/05/17
   2144,F,2017/05/17
   2145,F,2017/05/17
   2146,F,2017/05/17
   2147,F,2017/05/17
   2148,F,2017/05/18
   2149,F,2017/05/17
   2150,F,2017/05/18
   2151,F,2017/05/17
   2152,F,2017/05/17
   2153,F,2017/05/16
   2154,F,2017/05/16
   2155,F,2017/05/17
   2156,R,    /  /  
   2157,F,2017/05/18
   2158,F,2017/05/18
   2159,F,2017/05/16
   2160,F,2017/05/16
   2161,F,2017/06/07
   2162,F,2017/05/16
   2163,F,2017/05/16
   2164,F,2017/05/16
   2165,F,2017/05/16
   2166,F,2017/05/16
   2167,F,2017/05/16
   2168,F,2017/05/16
   2169,F,2017/05/18
   2170,F,2017/05/18
   2171,F,2017/05/18
   2172,F,2017/05/18
   2173,F,2017/05/18
   2174,F,2017/05/18
   2175,F,2017/05/18
   2176,F,2017/05/18
   2177,F,2017/05/18
   2178,F,2017/05/18
   2179,R,    /  /  
   2180,F,2017/05/18
   2181,F,2017/05/18
   2182,F,2017/05/18
   2183,F,2017/05/18
   2184,F,2017/05/18
   2185,F,2017/05/19
   2186,F,2017/05/18
   2187,F,2017/05/18
   2188,F,2017/05/18
   2189,F,2017/05/18
   2190,F,2017/05/19
   2191,R,    /  /  
   2192,X,    /  /  
   2193,F,2017/05/19
   2194,F,2017/05/19
   2195,F,2017/05/19
   2196,F,2017/05/19
   2197,F,2017/05/19
   2198,F,2017/05/19
   2199,F,2017/05/19
   2200,F,2017/05/19
   2201,F,2017/05/19
   2202,F,2017/05/19
   2203,F,2017/05/23
   2204,F,2017/05/19
   2205,F,2017/05/19
   2206,F,2017/05/19
   2207,F,2017/05/25
   2208,F,2017/05/23
   2209,F,2017/05/23
   2210,F,2017/05/23
   2211,F,2017/05/23
   2212,F,2017/05/23
   2213,F,2017/05/23
   2214,F,2017/05/23
   2215,X,    /  /  
   2216,F,2017/05/23
   2217,F,2017/05/23
   2218,F,2017/05/24
   2219,F,2017/05/24
   2220,F,2017/05/24
   2221,F,2017/05/25
   2222,F,2017/05/24
   2223,F,2017/05/24
   2224,F,2017/05/24
   2225,F,2017/05/24
   2226,F,2017/05/25
   2227,F,2017/05/25
   2228,F,2017/05/25
   2229,F,2017/05/25
   2230,F,2017/05/25
   2231,F,2017/05/25
   2232,F,2017/06/06
   2233,F,2017/05/25
   2234,F,2017/05/25
   2235,F,2017/05/25
   2236,F,2017/05/25
   2237,F,2017/05/25
   2238,F,2017/05/25
   2239,F,2017/05/30
   2240,F,2017/05/30
   2241,F,2017/05/30
   2242,R,    /  /  
   2243,F,2017/06/01
   2244,R,    /  /  
   2245,F,2017/06/01
   2246,F,2017/06/01
