id, id_pedido, id_producto, cantidad, precio, descuentoA, descuentoB, descuentoC, descuentoD, parcial, 
2429, 309, 18Y344-90, 144,     0.95, 5, 0, 0, 0, 129.960, 
2430, 310, 18-51240-2, 45,    10.15, 2, 0, 0, 0, 447.615, 
2431, 310, 18E51240-A2, 45,    11.09, 2, 0, 0, 0, 489.069, 
2432, 310, 18A10220-K6, 36,     7.22, 2, 0, 0, 0, 254.722, 
2433, 310, 18A10220-K5, 18,     7.22, 2, 0, 0, 0, 127.361, 
2434, 310, 1-73-20, 120,     0.57, 2, 0, 0, 0, 67.032, 
2435, 310, 18-7557-1, 240,     0.65, 2, 0, 0, 0, 152.880, 
2436, 310, 18Y318-76, 480,     0.67, 2, 0, 0, 0, 315.168, 
2437, 310, 18E318-A83, 144,     1.37, 2, 0, 0, 0, 193.334, 
2438, 310, 1-73-20, 60,     0.57, 2, 0, 0, 0, 67.032, 
2439, 311, 18-51240-3, 45,    10.15, 2, 0, 0, 0, 447.615, 
2440, 311, 18E51240-A4, 45,    11.09, 2, 0, 0, 0, 489.069, 
2441, 311, 18A10220-K5, 18,     7.22, 2, 0, 0, 0, 127.361, 
2442, 311, 18A10220-K1, 36,     7.22, 2, 0, 0, 0, 254.722, 
2443, 311, 18-7557-1, 240,     0.65, 2, 0, 0, 0, 152.880, 
2444, 311, 1A15035, 12,     4.99, 2, 0, 0, 0, 58.682, 
2445, 311, 1-73-20, 120,     0.57, 2, 0, 0, 0, 67.032, 
2446, 311, 18Y318-79, 480,     0.67, 2, 0, 0, 0, 315.168, 
2447, 311, 1-9130, 60,     1.30, 2, 0, 0, 0, 76.440, 
2448, 311, 18E318-A83, 144,     1.37, 2, 0, 0, 0, 193.334, 
2449, 312, 18Y341-096, 96,     0.87, 0, 0, 0, 0, 83.520, 
2450, 312, 18Y341-099, 96,     0.87, 0, 0, 0, 0, 83.520, 
2451, 312, 18-354-201B, 2,    18.37, 0, 0, 0, 0, 36.740, 
2452, 312, 18-354-204B, ,    18.37, 0, 0, 0, 0, 0, 
2453, 312, 12-300-38-9, 75,     0.96, 0, 0, 0, 0, 72.000, 
2454, 312, 1B27, 48,     0.63, 0, 0, 0, 0, 30.240, 
2455, 312, 1B14-13, 36,     0.75, 0, 0, 0, 0, 27.000, 
2456, 312, 1B17-13, 24,     0.58, 0, 0, 0, 0, 13.920, 
2457, 312, 1B15-13, 24,     0.64, 0, 0, 0, 0, 15.360, 
2458, 312, 1B18-013, 24,     0.83, 0, 0, 0, 0, 19.920, 
2459, 312, 28-182-5, 12,    10.43, 0, 0, 0, 0, 125.160, 
2460, 312, 18-354-202B, 2,    18.37, 0, 0, 0, 0, 36.740, 
2461, 312, 18-354-203B, 2,    18.37, 0, 0, 0, 0, 36.740, 
2462, 313, 18-318-70, 252,     0.72, 2, 0, 0, 0, 177.811, 
2463, 314, 18Y318-77, 192,     0.69, 2, 0, 0, 0, 129.830, 
2464, 314, 1-2-A7, 50,     0.98, 2, 0, 0, 0, 48.020, 
2465, 314, 1-85-C8, 60,     0.55, 2, 0, 0, 0, 32.340, 
2466, 314, 16H0802334, 12,     0.73, 2, 0, 0, 0, 8.585, 
2467, 314, 16H0802336, 12,     0.85, 2, 0, 0, 0, 9.996, 
2468, 314, 16H0802338, 12,     1.24, 2, 0, 0, 0, 14.582, 
2469, 314, 16H0802332, 12,     0.64, 2, 0, 0, 0, 7.526, 
2470, 314, 16H0802330, 12,     0.58, 2, 0, 0, 0, 6.821, 
2471, 314, 16H0802328, 12,     0.47, 2, 0, 0, 0, 5.527, 
2472, 314, 4-19-20, 4,     5.00, 2, 0, 0, 0, 19.600, 
2473, 314, 4-19-22, 4,     5.55, 2, 0, 0, 0, 21.756, 
2474, 315, 1-170-B22, 4,     6.26, 1, 0, 0, 0, 24.790, 
2475, 315, 1-170-B24, 4,     7.06, 1, 0, 0, 0, 27.958, 
2476, 315, 8-19-B22, 6,     0.83, 1, 0, 0, 0, 4.930, 
2477, 315, 1-20-A2, 12,     3.99, 1, 0, 0, 0, 47.401, 
2478, 315, 1-2-A7, 24,     0.98, 1, 0, 0, 0, 23.285, 
2479, 315, 1-20-A3, 12,     4.10, 1, 0, 0, 0, 48.708, 
2480, 315, 1-2-8811, 12,     0.69, 1, 0, 0, 0, 8.197, 
2481, 315, 1-19-D10, 12,     4.17, 1, 0, 0, 0, 49.540, 
2482, 315, 1-6-2618, 12,     4.67, 1, 0, 0, 0, 55.480, 
2483, 315, 1-6A-12, 12,     2.25, 1, 0, 0, 0, 26.730, 
2484, 315, 1-6A-9, 12,     1.89, 1, 0, 0, 0, 22.453, 
2485, 315, 1B17-13, 24,     0.60, 1, 0, 0, 0, 14.256, 
2486, 315, 1B16-013, 24,     0.73, 1, 0, 0, 0, 17.345, 
2487, 315, 1B16-13, 24,     0.73, 1, 0, 0, 0, 17.345, 
2488, 315, 1B15-015, 12,     1.87, 1, 0, 0, 0, 22.216, 
2489, 315, 1B14-13, 24,     0.77, 1, 0, 0, 0, 18.295, 
2490, 315, 1B15-15, 12,     1.87, 1, 0, 0, 0, 22.216, 
2491, 315, 4-19-22, 4,     5.55, 1, 0, 0, 0, 21.978, 
2492, 315, 1B27, 50,     0.65, 1, 0, 0, 0, 32.175, 
2493, 315, 4-19-26, 4,     6.59, 1, 0, 0, 0, 26.096, 
2494, 315, 4-12-13, 6,     4.63, 1, 0, 0, 0, 27.502, 
2495, 315, 4-19-30, 4,     7.71, 1, 0, 0, 0, 30.532, 
2496, 316, 4-12-12, 6,     5.37, 1, 0, 0, 0, 31.898, 
2497, 316, 4-12-11, 6,     6.10, 1, 0, 0, 0, 36.234, 
2498, 316, 4A380, 12,     2.12, 1, 0, 0, 0, 25.186, 
2499, 316, 4-2-K7472, 24,     2.43, 1, 0, 0, 0, 57.737, 
2500, 316, 4-17, 12,     1.46, 1, 0, 0, 0, 17.345, 
2501, 316, 4A350, 12,     1.74, 1, 0, 0, 0, 20.671, 
2502, 316, 4-18-9, 24,     0.46, 1, 0, 0, 0, 10.930, 
2503, 316, 6-21-121, 24,     0.34, 1, 0, 0, 0, 8.078, 
2504, 316, 7-8740, 4,     5.83, 1, 0, 0, 0, 23.087, 
2505, 316, 7-8739, 4,     5.26, 1, 0, 0, 0, 20.830, 
2506, 316, 28-182-5, 6,    10.62, 1, 0, 0, 0, 63.083, 
2507, 316, 1A33222, 10,     1.57, 1, 0, 0, 0, 15.543, 
2508, 316, 1A33627, 10,     1.87, 1, 0, 0, 0, 18.513, 
2509, 316, 1A34030, 10,     2.45, 1, 0, 0, 0, 24.255, 
2510, 316, 1A35035, 6,     3.36, 1, 0, 0, 0, 19.958, 
2511, 316, 1A36040, 6,     4.58, 1, 0, 0, 0, 27.205, 
2512, 316, 41L04, 12,     1.61, 1, 0, 0, 0, 19.127, 
2513, 316, 41L05, 12,     1.26, 1, 0, 0, 0, 14.969, 
2514, 316, 26-60, 10,    21.66, 1, 0, 0, 0, 214.434, 
2515, 316, 18-354-204B1, 4,    18.51, 1, 0, 0, 0, 73.300, 
2516, 316, 4-25-6817, 24,     1.00, 1, 0, 0, 0, 23.760, 
2517, 317, 18-354-201B, 4,    18.71, 1, 0, 0, 0, 74.092, 
2518, 317, 18-354-203B, 2,    18.71, 1, 0, 0, 0, 37.046, 
2519, 317, 30-13011-6M87, 288,     0.42, 1, 0, 0, 0, 119.750, 
2520, 317, 30-D0060M82, 120,     0.77, 1, 0, 0, 0, 91.476, 
2521, 317, 42-301A435, 12,     0.82, 0, 0, 0, 0, 9.840, 
2522, 317, 30-13011-7M82, 196,     0.45, 1, 0, 0, 0, 87.318, 
2523, 317, 31-038-10, 100,     1.14, 1, 0, 0, 0, 112.860, 
2524, 317, 31-0170-10, 100,     1.14, 1, 0, 0, 0, 112.860, 
2525, 317, 31-0217A-10, 100,     1.14, 1, 0, 0, 0, 112.860, 
2526, 317, 1-69, 24,     1.18, 1, 0, 0, 0, 28.037, 
2527, 318, 18-7366-3, 96,     0.67, 5, 5, 0, 0, 58.049, 
2528, 318, 18-7771-3, 96,     0.67, 5, 5, 0, 0, 58.049, 
2529, 318, 18Y318-72, 192,     0.71, 5, 5, 0, 0, 123.029, 
2530, 318, 18Y318-79, 192,     0.69, 5, 5, 0, 0, 119.563, 
2531, 318, 18Y318-70, 192,     0.69, 5, 5, 0, 0, 119.563, 
2532, 318, 18Y318-77, 192,     0.69, 5, 5, 0, 0, 119.563, 
2533, 318, 18Y318-76, 192,     0.69, 5, 5, 0, 0, 119.563, 
2534, 318, 18-318A71, 168,     0.74, 5, 5, 0, 0, 112.199, 
2535, 318, 18-318A73, 168,     0.74, 5, 5, 0, 0, 112.199, 
2536, 318, 18-318A74, 168,     0.74, 5, 5, 0, 0, 112.199, 
2537, 318, 18-318A75, 168,     0.74, 5, 5, 0, 0, 112.199, 
2538, 318, 18-318A76, 168,     0.74, 5, 5, 0, 0, 112.199, 
2539, 319, 2C9-012, 60,     2.18, 1, 0, 0, 0, 129.492, 
2540, 319, 1E9-4, 50,     2.12, 1, 0, 0, 0, 104.940, 
2541, 319, 18E51240-A0, 9,    11.29, 1, 0, 0, 0, 100.594, 
2542, 319, 18E51240-A3, 9,    11.29, 1, 0, 0, 0, 100.594, 
2543, 319, 18E341-A100, 48,     2.52, 1, 0, 0, 0, 119.750, 
2544, 320, 1-85-C8, 2400,     0.54, 3, 0, 0, 0, 1257.120, 
2545, 321, 18Y341-090, 240,     0.87, 0, 0, 0, 0, 208.800, 
2546, 321, 18Y341-096, 240,     0.87, 0, 0, 0, 0, 208.800, 
2547, 321, 18Y341-097, 240,     0.87, 0, 0, 0, 0, 208.800, 
2548, 321, 18Y341-092, 240,     0.88, 0, 0, 0, 0, 211.200, 
2549, 322, 30-6018M87, 360,     0.79, 5, 5, 0, 0, 256.671, 
2550, 322, 30-6018M82, 360,     0.79, 5, 5, 0, 0, 256.671, 
2551, 322, 30-6018M50, 480,     0.79, 5, 5, 0, 0, 342.228, 
2552, 323, 18-318-70, 336,     0.74, 2, 0, 0, 0, 243.667, 
2553, 323, 18Y318-77, 192,     0.69, 2, 0, 0, 0, 129.830, 
2554, 323, 18Y318-76, 192,     0.69, 2, 0, 0, 0, 129.830, 
2555, 323, 18Y318-70, 192,     0.69, 2, 0, 0, 0, 129.830, 
2556, 323, 1-170-26, 4,    15.15, 2, 0, 0, 0, 59.388, 
2557, 323, 1-170-30, 4,    27.06, 2, 0, 0, 0, 106.075, 
2558, 323, 18Y341-092, 144,     0.90, 2, 0, 0, 0, 127.008, 
2559, 323, 8-2240-7, 6,     7.10, 2, 0, 0, 0, 41.748, 
2560, 323, 1B18-013, 36,     0.85, 2, 0, 0, 0, 29.988, 
2561, 323, 8-2236-7, 6,     5.93, 2, 0, 0, 0, 34.868, 
2562, 323, 1B27, 36,     0.65, 2, 0, 0, 0, 22.932, 
2563, 323, 1B14-13, 36,     0.77, 2, 0, 0, 0, 27.166, 
2564, 323, 1B14-10, 12,     2.51, 2, 0, 0, 0, 29.518, 
2565, 323, 1B15-15, 36,     1.87, 2, 0, 0, 0, 65.974, 
2566, 324, 18Y318-77, 96,     0.69, 2, 0, 0, 0, 64.915, 
2567, 324, 18Y318-70, 96,     0.69, 2, 0, 0, 0, 64.915, 
2568, 324, 18Y318-76, 96,     0.69, 2, 0, 0, 0, 64.915, 
2569, 324, 18-318-70, 168,     0.74, 2, 0, 0, 0, 121.834, 
2570, 324, 18Y341-092, 48,     0.90, 2, 0, 0, 0, 42.336, 
2571, 325, 1B15-13, 24,     0.66, 1, 0, 0, 0, 15.682, 
2572, 325, 1B14-13, 36,     0.77, 1, 0, 0, 0, 27.443, 
2573, 325, 1B15-013, 24,     0.66, 1, 0, 0, 0, 15.682, 
2574, 325, 1-20-A1, 6,     4.09, 1, 0, 0, 0, 24.295, 
2575, 325, 40-19B22, 12,     0.84, 1, 0, 0, 0, 9.979, 
2576, 325, 1-73-14, 36,     0.39, 1, 0, 0, 0, 13.900, 
2577, 325, 1F9-C12, 15,     1.85, 1, 0, 0, 0, 27.473, 
2578, 326, 18Y344-97, 96,     0.95, 0, 0, 0, 0, 91.200, 
2579, 326, 18Y344-92, 48,     0.96, 0, 0, 0, 0, 46.080, 
2580, 326, 18Y318-97, 48,     1.38, 0, 0, 0, 0, 66.240, 
2581, 326, 18Y318-92, 48,     1.42, 0, 0, 0, 0, 68.160, 
2582, 326, 1-19-D12, 24,     4.66, 0, 0, 0, 0, 111.840, 
2583, 326, 18Y318-82, 48,     0.95, 0, 0, 0, 0, 45.600, 
2584, 326, 18Y318-87, 48,     0.92, 0, 0, 0, 0, 44.160, 
2585, 326, 18Y318-62, 192,     0.65, 0, 0, 0, 0, 124.800, 
2586, 327, 18Y318-70, 480,     0.67, 5, 5, 0, 0, 290.244, 
2587, 327, 18Y318-76, 480,     0.67, 5, 5, 0, 0, 290.244, 
2588, 327, 18Y318-77, 480,     0.67, 5, 5, 0, 0, 290.244, 
2589, 327, 18Y318-79, 480,     0.67, 5, 5, 0, 0, 290.244, 
2590, 328, 18Y344-97, 144,     0.95, 5, 5, 0, 0, 123.462, 
2591, 328, 18Y344-99, 144,     0.95, 5, 5, 0, 0, 123.462, 
2592, 328, 18Y344-90, 96,     0.95, 5, 5, 0, 0, 82.308, 
2593, 328, 18Y341-087, 144,     0.75, 5, 5, 0, 0, 97.470, 
2594, 328, 18Y344-96, 96,     0.95, 5, 5, 0, 0, 82.308, 
2595, 328, 18Y341-089, 144,     0.75, 5, 5, 0, 0, 97.470, 
2596, 328, 18Y341-080, 144,     0.75, 5, 5, 0, 0, 97.470, 
2597, 329, 12-300-38-9, 300,     0.96, 2, 0, 0, 0, 282.240, 
2598, 329, 18E318-A81, 96,     1.37, 2, 0, 0, 0, 128.890, 
2599, 329, 18E318-A82, 96,     1.37, 2, 0, 0, 0, 128.890, 
2600, 329, 18E318-A83, 96,     1.37, 2, 0, 0, 0, 128.890, 
2601, 329, 18E318-A84, 96,     1.37, 2, 0, 0, 0, 128.890, 
2602, 329, 18E318-A85, 96,     1.37, 2, 0, 0, 0, 128.890, 
2603, 329, 18E318-A72, 168,     1.24, 2, 0, 0, 0, 204.154, 
2604, 329, 18E318-A73, 168,     1.24, 2, 0, 0, 0, 204.154, 
2605, 329, 18E318-A74, 168,     1.24, 2, 0, 0, 0, 204.154, 
2606, 329, 18E318-A75, 168,     1.24, 2, 0, 0, 0, 204.154, 
2607, 329, 1B27, 300,     0.63, 2, 0, 0, 0, 185.220, 
2608, 329, 1B15-015, 30,     1.83, 2, 0, 0, 0, 53.802, 
2609, 329, 18E318-A71, 168,     1.24, 2, 0, 0, 0, 204.154, 
2610, 330, 18-354-204B1, 2,    18.51, 1.5, 0, 0, 0, 36.465, 
2611, 330, 18-354-201B, 2,    18.71, 1.5, 0, 0, 0, 36.859, 
2612, 330, 18-354-203B, 2,    18.71, 1.5, 0, 0, 0, 36.859, 
2613, 330, 18-354-205B, 2,    18.71, 1.5, 0, 0, 0, 36.859, 
2614, 330, 18-354-202B, 2,    18.71, 1.5, 0, 0, 0, 36.859, 
2615, 331, 18Y344-97, 48,     0.97, 5, 5, 0, 0, 42.020, 
2616, 331, 18Y344-99, 48,     0.97, 5, 5, 0, 0, 42.020, 
2617, 331, 18Y344-90, 48,     0.97, 5, 5, 0, 0, 42.020, 
2618, 331, 18-318A70, 84,     0.74, 5, 5, 0, 0, 56.099, 
2619, 331, 18-318A76, 84,     0.74, 5, 5, 0, 0, 56.099, 
2620, 331, 18Y344-87, 72,     0.77, 5, 5, 0, 0, 50.035, 
2621, 331, 18-318A71, 84,     0.74, 5, 5, 0, 0, 56.099, 
2622, 331, 18-318A75, 84,     0.74, 5, 5, 0, 0, 56.099, 
2623, 332, 18A10220-K1, 9,     7.36, 1, 0, 0, 0, 65.578, 
2624, 332, 26-60, 20,    21.66, 1, 0, 0, 0, 428.868, 
2625, 332, 1-155-12, 12,     0.93, 1, 0, 0, 0, 11.048, 
2626, 332, 18A10220-K5, 9,     7.36, 1, 0, 0, 0, 65.578, 
2627, 332, 1-155-14, 12,     1.08, 1, 0, 0, 0, 12.830, 
2628, 332, 1-155-9, 12,     0.77, 1, 0, 0, 0, 9.148, 
2629, 333, 1-170-18, 3,     7.02, 1, 0, 0, 0, 20.849, 
2630, 333, 8-19-B22, 12,     0.83, 1, 0, 0, 0, 9.860, 
2631, 333, 1-25-B, 12,     1.32, 1, 0, 0, 0, 15.682, 
2632, 333, 1-25-C, 12,     1.32, 1, 0, 0, 0, 15.682, 
2633, 333, 8-19-B24, 12,     0.93, 1, 0, 0, 0, 11.048, 
2634, 333, 1-85-C8, 100,     0.55, 1, 0, 0, 0, 54.450, 
2635, 333, 4-19-26, 6,     6.59, 1, 0, 0, 0, 39.145, 
2636, 333, 16-030506, 30,     3.33, 1, 0, 0, 0, 98.901, 
2637, 333, 18A10220-K5, 9,     7.36, 1, 0, 0, 0, 65.578, 
2638, 333, 18A1007-L3, 9,     7.36, 1, 0, 0, 0, 65.578, 
2639, 333, 18A1007-L4, 9,     7.36, 1, 0, 0, 0, 65.578, 
2640, 333, 8K140A143, 3,     9.77, 1, 0, 0, 0, 29.017, 
2641, 333, 1-155-11, 24,     1.33, 1, 0, 0, 0, 31.601, 
2642, 333, 1-155-10, 24,     1.33, 1, 0, 0, 0, 31.601, 
2643, 333, 45-A-110, 6,     1.16, 1, 0, 0, 0, 6.890, 
2644, 333, 18E341-A101, 48,     2.52, 1, 0, 0, 0, 119.750, 
2645, 333, 1-155-6, 50,     0.63, 1, 0, 0, 0, 31.185, 
2646, 333, 1-9122, 50,     0.78, 1, 0, 0, 0, 38.610, 
2647, 333, 4-19-24, 6,     6.07, 1, 0, 0, 0, 36.056, 
2648, 333, 1-23-1, 1,     9.71, 1, 0, 0, 0, 9.613, 
2649, 334, 18Y318-72, 96,     0.71, 5, 0, 0, 0, 64.752, 
2650, 334, 18Y341-092, 48,     0.90, 5, 0, 0, 0, 41.040, 
2651, 334, 18Y318-70, 96,     0.69, 5, 0, 0, 0, 62.928, 
2652, 335, 18E344-90, 96,     1.54, 1.5, 0, 0, 0, 145.622, 
2653, 335, 18E344-91, 96,     1.54, 1.5, 0, 0, 0, 145.622, 
2654, 335, 18E344-92, 96,     1.54, 1.5, 0, 0, 0, 145.622, 
2655, 335, 1-25-A, 60,     1.38, 1.5, 0, 0, 0, 81.558, 
2656, 335, 4-25-6817, 60,     1.00, 1.5, 0, 0, 0, 59.100, 
2657, 335, 4-8-089, 600,     1.41, 1.5, 0, 0, 0, 833.310, 
2658, 335, 1-170-B24, 72,     7.06, 1.5, 0, 0, 0, 500.695, 
2659, 335, 1-170-B26, 24,     7.87, 1.5, 0, 0, 0, 186.047, 
2660, 335, 2Q8809, 60,     3.77, 1.5, 0, 0, 0, 222.807, 
2661, 335, 18E318-A83, 48,     1.40, 1.5, 0, 0, 0, 66.192, 
2662, 335, 18E318-A82, 48,     1.40, 1.5, 0, 0, 0, 66.192, 
2663, 335, 1-170-B22, 90,     6.26, 1.5, 0, 0, 0, 554.949, 
2664, 335, 25N22, 500,     0.28, 1.5, 0, 0, 0, 137.900, 
2665, 336, 800-4725B, 36,     3.59, 5, 5, 0, 0, 116.639, 
2666, 337, 18E318-A72, 168,     1.27, 1.5, 0, 0, 0, 210.160, 
2667, 337, 18E318-A73, 336,     1.27, 1.5, 0, 0, 0, 420.319, 
2668, 337, 18E318-A74, 168,     1.27, 1.5, 0, 0, 0, 210.160, 
2669, 337, 18E341-A101, 72,     2.52, 1.5, 0, 0, 0, 178.718, 
2670, 337, 18E341-A102, 72,     2.52, 1.5, 0, 0, 0, 178.718, 
2671, 337, 18E341-A103, 72,     2.52, 1.5, 0, 0, 0, 178.718, 
2672, 337, 18E341-A104, 72,     2.52, 1.5, 0, 0, 0, 178.718, 
2673, 337, 18E344-91, 144,     1.54, 1.5, 0, 0, 0, 218.434, 
2674, 337, 18E344-93, 144,     1.54, 1.5, 0, 0, 0, 218.434, 
2675, 337, 18E344-92, 144,     1.54, 1.5, 0, 0, 0, 218.434, 
2676, 337, 18E344-94, 144,     1.54, 1.5, 0, 0, 0, 218.434, 
2677, 337, 18A10220-K1, 27,     7.36, 1.5, 0, 0, 0, 195.739, 
2678, 337, 18E318-A81, 144,     1.40, 1.5, 0, 0, 0, 198.576, 
2679, 337, 18A10220-K5, 27,     7.36, 1.5, 0, 0, 0, 195.739, 
2680, 337, 18E318-A82, 144,     1.40, 1.5, 0, 0, 0, 198.576, 
2681, 337, 18E318-A83, 144,     1.40, 1.5, 0, 0, 0, 198.576, 
2682, 337, 18E318-A84, 144,     1.40, 1.5, 0, 0, 0, 198.576, 
2683, 337, 18E318-A85, 144,     1.40, 1.5, 0, 0, 0, 198.576, 
2684, 337, 20-3108, 180,     0.64, 1.5, 0, 0, 0, 113.472, 
2685, 337, 20-1605, 24,     4.74, 1.5, 0, 0, 0, 112.054, 
2686, 337, 1-170-B24, 10,     7.06, 1.5, 0, 0, 0, 69.541, 
2687, 337, 18E318-A71, 168,     1.27, 1.5, 0, 0, 0, 210.160, 
2688, 338, 1-170-22, 10,    11.90, 1.5, 0, 0, 0, 117.215, 
2689, 338, 1-170-26, 6,    15.15, 1.5, 0, 0, 0, 89.537, 
2690, 338, 12-300-38-5, 48,     0.69, 1.5, 0, 0, 0, 32.623, 
2691, 338, 12-300-38-6, 24,     0.76, 1.5, 0, 0, 0, 17.966, 
2692, 338, 12-300-38-7, 24,     0.84, 1.5, 0, 0, 0, 19.858, 
2693, 338, 12-300-38-9, 24,     0.98, 1.5, 0, 0, 0, 23.167, 
2694, 338, 12-300-38-8, 36,     0.90, 1.5, 0, 0, 0, 31.914, 
2695, 338, 1-170-B26, 12,     7.87, 1.5, 0, 0, 0, 93.023, 
2696, 339, 18Y341-097, 144,     0.89, 5, 5, 0, 0, 115.664, 
2697, 339, 18Y341-092, 144,     0.90, 5, 5, 0, 0, 116.964, 
2698, 339, 18Y341-099, 144,     0.89, 5, 5, 0, 0, 115.664, 
2699, 339, 18Y341-090, 144,     0.89, 5, 5, 0, 0, 115.664, 
2700, 339, 18Y341-096, 144,     0.89, 5, 5, 0, 0, 115.664, 
2701, 339, 18Y344-97, 96,     0.97, 5, 5, 0, 0, 84.041, 
2702, 339, 18Y344-92, 96,     0.98, 5, 5, 0, 0, 84.907, 
2703, 339, 18Y344-99, 96,     0.97, 5, 5, 0, 0, 84.041, 
2704, 339, 18Y344-90, 96,     0.97, 5, 5, 0, 0, 84.041, 
2705, 339, 12-120-48-12, 48,     2.77, 5, 5, 0, 0, 119.996, 
2706, 339, 18Y344-96, 96,     0.97, 5, 5, 0, 0, 84.041, 
2707, 340, 18A10220-K1, 9,     7.36, 1, 0, 0, 0, 65.578, 
2708, 340, 1E9-4, 50,     2.12, 1, 0, 0, 0, 104.940, 
2709, 340, 2C9-012, 60,     2.18, 1, 0, 0, 0, 129.492, 
2710, 340, 1A12720, 6,     2.14, 1, 0, 0, 0, 12.712, 
2711, 340, 1A13627, 6,     3.05, 1, 0, 0, 0, 18.117, 
2712, 340, 1A13222, 6,     2.54, 1, 0, 0, 0, 15.088, 
2713, 340, 1A14030, 6,     3.63, 1, 0, 0, 0, 21.562, 
2714, 340, 1A15035, 6,     5.08, 1, 0, 0, 0, 30.175, 
2715, 340, 30-13011-6M87, 24,     0.42, 1, 0, 0, 0, 9.979, 
2716, 340, 1A16040, 7,     6.96, 1, 0, 0, 0, 48.233, 
2717, 340, 30-13011-7M87, 48,     0.45, 1, 0, 0, 0, 21.384, 
2718, 340, 30-13011-8M87, 36,     0.53, 1, 0, 0, 0, 18.889, 
2719, 340, 30-13012-8M87, 40,     0.53, 1, 0, 0, 0, 20.988, 
2720, 340, 30-13012-9M87, 12,     0.66, 1, 0, 0, 0, 7.841, 
2721, 340, 18-94, 48,     1.09, 1, 0, 0, 0, 51.797, 
2722, 340, 18-113, 48,     1.25, 1, 0, 0, 0, 59.400, 
2723, 340, 18E51240-A3, 9,    11.29, 1, 0, 0, 0, 100.594, 
2724, 340, 18E51240-A4, 9,    11.29, 1, 0, 0, 0, 100.594, 
2725, 340, 15J059, 12,     0.34, 1, 0, 0, 0, 4.039, 
2726, 340, 1-2-A7, 24,     0.98, 1, 0, 0, 0, 23.285, 
2727, 340, 1-2-514, 12,     0.69, 1, 0, 0, 0, 8.197, 
2728, 341, 4-19-24, 6,     6.07, 1, 0, 0, 0, 36.056, 
2729, 341, 4-19-26, 6,     6.59, 1, 0, 0, 0, 39.145, 
2730, 341, 1-25-A, 18,     1.38, 1, 0, 0, 0, 24.592, 
2731, 341, 7-25-28-8, 18,     2.28, 1, 0, 0, 0, 40.630, 
2732, 341, 7-1189, 6,     3.23, 1, 0, 0, 0, 19.186, 
2733, 341, 42-301-2081, 24,     0.50, 1, 0, 0, 0, 11.880, 
2734, 341, 7-6-3174, 6,     3.71, 1, 0, 0, 0, 22.037, 
2735, 341, 41L5, 6,     1.41, 1, 0, 0, 0, 8.375, 
2736, 341, 1-155-B12, 12,     2.11, 1, 0, 0, 0, 25.067, 
2737, 341, 15J2131, 12,     0.67, 1, 0, 0, 0, 7.960, 
2738, 341, 42-301A1033, 12,     0.59, 1, 0, 0, 0, 7.009, 
2739, 341, 41L3, 6,     1.09, 1, 0, 0, 0, 6.475, 
2740, 341, 40-155-9, 12,     0.72, 1, 0, 0, 0, 8.554, 
2741, 341, 40-155-12, 12,     0.86, 1, 0, 0, 0, 10.217, 
2742, 342, 18-7771-3, 48,     0.67, 5, 5, 0, 0, 29.024, 
2743, 342, 18Y344-99, 96,     0.97, 5, 5, 0, 0, 84.041, 
2744, 342, 18-7366-3, 48,     0.67, 5, 5, 0, 0, 29.024, 
2745, 342, 18Y341-096, 48,     0.89, 5, 5, 0, 0, 38.555, 
2746, 342, 18Y344-96, 48,     0.97, 5, 5, 0, 0, 42.020, 
2747, 342, 18Y344-97, 96,     0.97, 5, 5, 0, 0, 84.041, 
2748, 342, 18Y341-097, 48,     0.89, 5, 5, 0, 0, 38.555, 
2749, 342, 18Y341-092, 48,     0.90, 5, 5, 0, 0, 38.988, 
2750, 342, 18Y318-77, 192,     0.69, 5, 5, 0, 0, 119.563, 
2751, 342, 18Y318-76, 192,     0.69, 5, 5, 0, 0, 119.563, 
2752, 342, 18Y318-79, 192,     0.69, 5, 5, 0, 0, 119.563, 
2753, 342, 18Y318-70, 192,     0.69, 5, 5, 0, 0, 119.563, 
2754, 342, 3-2131, 240,     0.17, 5, 5, 0, 0, 36.822, 
2755, 343, 1-155-10, 15,     1.30, 0, 0, 0, 0, 19.500, 
2756, 343, 1-155-13, 24,     0.78, 0, 0, 0, 0, 18.720, 
2757, 343, 1-155-11, 15,     1.30, 0, 0, 0, 0, 19.500, 
2758, 343, 1-155-6, 24,     0.61, 0, 0, 0, 0, 14.640, 
2759, 343, 1-155-9, 15,     0.75, 0, 0, 0, 0, 11.250, 
2760, 343, 1-155-14, 12,     1.06, 0, 0, 0, 0, 12.720, 
2761, 343, 1-155-16, 16,     1.16, 0, 0, 0, 0, 18.560, 
2762, 343, 1-155-8, 24,     0.66, 0, 0, 0, 0, 15.840, 
2763, 343, 1-160-1.6, 4,     7.61, 0, 0, 0, 0, 30.440, 
2764, 343, 4-7-0803, 15,     0.71, 0, 0, 0, 0, 10.650, 
2765, 343, 1-21-A1, 15,     0.36, 0, 0, 0, 0, 5.400, 
2766, 343, 1-155-12, 15,     0.91, 0, 0, 0, 0, 13.650, 
2767, 343, 1-160-1.3, 4,     7.17, 0, 0, 0, 0, 28.680, 
2768, 343, 1-160-1.9, 4,     8.03, 0, 0, 0, 0, 32.120, 
2769, 343, 4-7-0802, 15,     0.74, 0, 0, 0, 0, 11.100, 
